sample_name,source_image,input_json,feature_file,metadata_file,selfcheck_polygon_file,selfcheck_visual_file
451,451.png,451_layer_polygons.json,features/451_features.npz,metadata/451_metadata.json,selfcheck_polygons/451_reconstructed_from_sdf.json,selfcheck_visuals/451_selfcheck_overlay.png
452,452.png,452_layer_polygons.json,features/452_features.npz,metadata/452_metadata.json,selfcheck_polygons/452_reconstructed_from_sdf.json,selfcheck_visuals/452_selfcheck_overlay.png
453,453.png,453_layer_polygons.json,features/453_features.npz,metadata/453_metadata.json,selfcheck_polygons/453_reconstructed_from_sdf.json,selfcheck_visuals/453_selfcheck_overlay.png
454,454.png,454_layer_polygons.json,features/454_features.npz,metadata/454_metadata.json,selfcheck_polygons/454_reconstructed_from_sdf.json,selfcheck_visuals/454_selfcheck_overlay.png
455,455.png,455_layer_polygons.json,features/455_features.npz,metadata/455_metadata.json,selfcheck_polygons/455_reconstructed_from_sdf.json,selfcheck_visuals/455_selfcheck_overlay.png
456,456.png,456_layer_polygons.json,features/456_features.npz,metadata/456_metadata.json,selfcheck_polygons/456_reconstructed_from_sdf.json,selfcheck_visuals/456_selfcheck_overlay.png
457,457.png,457_layer_polygons.json,features/457_features.npz,metadata/457_metadata.json,selfcheck_polygons/457_reconstructed_from_sdf.json,selfcheck_visuals/457_selfcheck_overlay.png
458,458.png,458_layer_polygons.json,features/458_features.npz,metadata/458_metadata.json,selfcheck_polygons/458_reconstructed_from_sdf.json,selfcheck_visuals/458_selfcheck_overlay.png
459,459.png,459_layer_polygons.json,features/459_features.npz,metadata/459_metadata.json,selfcheck_polygons/459_reconstructed_from_sdf.json,selfcheck_visuals/459_selfcheck_overlay.png
45,45.png,45_layer_polygons.json,features/45_features.npz,metadata/45_metadata.json,selfcheck_polygons/45_reconstructed_from_sdf.json,selfcheck_visuals/45_selfcheck_overlay.png
460,460.png,460_layer_polygons.json,features/460_features.npz,metadata/460_metadata.json,selfcheck_polygons/460_reconstructed_from_sdf.json,selfcheck_visuals/460_selfcheck_overlay.png
461,461.png,461_layer_polygons.json,features/461_features.npz,metadata/461_metadata.json,selfcheck_polygons/461_reconstructed_from_sdf.json,selfcheck_visuals/461_selfcheck_overlay.png
462,462.png,462_layer_polygons.json,features/462_features.npz,metadata/462_metadata.json,selfcheck_polygons/462_reconstructed_from_sdf.json,selfcheck_visuals/462_selfcheck_overlay.png
463,463.png,463_layer_polygons.json,features/463_features.npz,metadata/463_metadata.json,selfcheck_polygons/463_reconstructed_from_sdf.json,selfcheck_visuals/463_selfcheck_overlay.png
464,464.png,464_layer_polygons.json,features/464_features.npz,metadata/464_metadata.json,selfcheck_polygons/464_reconstructed_from_sdf.json,selfcheck_visuals/464_selfcheck_overlay.png
465,465.png,465_layer_polygons.json,features/465_features.npz,metadata/465_metadata.json,selfcheck_polygons/465_reconstructed_from_sdf.json,selfcheck_visuals/465_selfcheck_overlay.png
466,466.png,466_layer_polygons.json,features/466_features.npz,metadata/466_metadata.json,selfcheck_polygons/466_reconstructed_from_sdf.json,selfcheck_visuals/466_selfcheck_overlay.png
467,467.png,467_layer_polygons.json,features/467_features.npz,metadata/467_metadata.json,selfcheck_polygons/467_reconstructed_from_sdf.json,selfcheck_visuals/467_selfcheck_overlay.png
468,468.png,468_layer_polygons.json,features/468_features.npz,metadata/468_metadata.json,selfcheck_polygons/468_reconstructed_from_sdf.json,selfcheck_visuals/468_selfcheck_overlay.png
469,469.png,469_layer_polygons.json,features/469_features.npz,metadata/469_metadata.json,selfcheck_polygons/469_reconstructed_from_sdf.json,selfcheck_visuals/469_selfcheck_overlay.png
46,46.png,46_layer_polygons.json,features/46_features.npz,metadata/46_metadata.json,selfcheck_polygons/46_reconstructed_from_sdf.json,selfcheck_visuals/46_selfcheck_overlay.png
470,470.png,470_layer_polygons.json,features/470_features.npz,metadata/470_metadata.json,selfcheck_polygons/470_reconstructed_from_sdf.json,selfcheck_visuals/470_selfcheck_overlay.png
471,471.png,471_layer_polygons.json,features/471_features.npz,metadata/471_metadata.json,selfcheck_polygons/471_reconstructed_from_sdf.json,selfcheck_visuals/471_selfcheck_overlay.png
472,472.png,472_layer_polygons.json,features/472_features.npz,metadata/472_metadata.json,selfcheck_polygons/472_reconstructed_from_sdf.json,selfcheck_visuals/472_selfcheck_overlay.png
473,473.png,473_layer_polygons.json,features/473_features.npz,metadata/473_metadata.json,selfcheck_polygons/473_reconstructed_from_sdf.json,selfcheck_visuals/473_selfcheck_overlay.png
474,474.png,474_layer_polygons.json,features/474_features.npz,metadata/474_metadata.json,selfcheck_polygons/474_reconstructed_from_sdf.json,selfcheck_visuals/474_selfcheck_overlay.png
475,475.png,475_layer_polygons.json,features/475_features.npz,metadata/475_metadata.json,selfcheck_polygons/475_reconstructed_from_sdf.json,selfcheck_visuals/475_selfcheck_overlay.png
476,476.png,476_layer_polygons.json,features/476_features.npz,metadata/476_metadata.json,selfcheck_polygons/476_reconstructed_from_sdf.json,selfcheck_visuals/476_selfcheck_overlay.png
477,477.png,477_layer_polygons.json,features/477_features.npz,metadata/477_metadata.json,selfcheck_polygons/477_reconstructed_from_sdf.json,selfcheck_visuals/477_selfcheck_overlay.png
478,478.png,478_layer_polygons.json,features/478_features.npz,metadata/478_metadata.json,selfcheck_polygons/478_reconstructed_from_sdf.json,selfcheck_visuals/478_selfcheck_overlay.png
479,479.png,479_layer_polygons.json,features/479_features.npz,metadata/479_metadata.json,selfcheck_polygons/479_reconstructed_from_sdf.json,selfcheck_visuals/479_selfcheck_overlay.png
47,47.png,47_layer_polygons.json,features/47_features.npz,metadata/47_metadata.json,selfcheck_polygons/47_reconstructed_from_sdf.json,selfcheck_visuals/47_selfcheck_overlay.png
480,480.png,480_layer_polygons.json,features/480_features.npz,metadata/480_metadata.json,selfcheck_polygons/480_reconstructed_from_sdf.json,selfcheck_visuals/480_selfcheck_overlay.png
481,481.png,481_layer_polygons.json,features/481_features.npz,metadata/481_metadata.json,selfcheck_polygons/481_reconstructed_from_sdf.json,selfcheck_visuals/481_selfcheck_overlay.png
482,482.png,482_layer_polygons.json,features/482_features.npz,metadata/482_metadata.json,selfcheck_polygons/482_reconstructed_from_sdf.json,selfcheck_visuals/482_selfcheck_overlay.png
483,483.png,483_layer_polygons.json,features/483_features.npz,metadata/483_metadata.json,selfcheck_polygons/483_reconstructed_from_sdf.json,selfcheck_visuals/483_selfcheck_overlay.png
484,484.png,484_layer_polygons.json,features/484_features.npz,metadata/484_metadata.json,selfcheck_polygons/484_reconstructed_from_sdf.json,selfcheck_visuals/484_selfcheck_overlay.png
485,485.png,485_layer_polygons.json,features/485_features.npz,metadata/485_metadata.json,selfcheck_polygons/485_reconstructed_from_sdf.json,selfcheck_visuals/485_selfcheck_overlay.png
486,486.png,486_layer_polygons.json,features/486_features.npz,metadata/486_metadata.json,selfcheck_polygons/486_reconstructed_from_sdf.json,selfcheck_visuals/486_selfcheck_overlay.png
487,487.png,487_layer_polygons.json,features/487_features.npz,metadata/487_metadata.json,selfcheck_polygons/487_reconstructed_from_sdf.json,selfcheck_visuals/487_selfcheck_overlay.png
488,488.png,488_layer_polygons.json,features/488_features.npz,metadata/488_metadata.json,selfcheck_polygons/488_reconstructed_from_sdf.json,selfcheck_visuals/488_selfcheck_overlay.png
489,489.png,489_layer_polygons.json,features/489_features.npz,metadata/489_metadata.json,selfcheck_polygons/489_reconstructed_from_sdf.json,selfcheck_visuals/489_selfcheck_overlay.png
48,48.png,48_layer_polygons.json,features/48_features.npz,metadata/48_metadata.json,selfcheck_polygons/48_reconstructed_from_sdf.json,selfcheck_visuals/48_selfcheck_overlay.png
490,490.png,490_layer_polygons.json,features/490_features.npz,metadata/490_metadata.json,selfcheck_polygons/490_reconstructed_from_sdf.json,selfcheck_visuals/490_selfcheck_overlay.png
491,491.png,491_layer_polygons.json,features/491_features.npz,metadata/491_metadata.json,selfcheck_polygons/491_reconstructed_from_sdf.json,selfcheck_visuals/491_selfcheck_overlay.png
492,492.png,492_layer_polygons.json,features/492_features.npz,metadata/492_metadata.json,selfcheck_polygons/492_reconstructed_from_sdf.json,selfcheck_visuals/492_selfcheck_overlay.png
493,493.png,493_layer_polygons.json,features/493_features.npz,metadata/493_metadata.json,selfcheck_polygons/493_reconstructed_from_sdf.json,selfcheck_visuals/493_selfcheck_overlay.png
494,494.png,494_layer_polygons.json,features/494_features.npz,metadata/494_metadata.json,selfcheck_polygons/494_reconstructed_from_sdf.json,selfcheck_visuals/494_selfcheck_overlay.png
495,495.png,495_layer_polygons.json,features/495_features.npz,metadata/495_metadata.json,selfcheck_polygons/495_reconstructed_from_sdf.json,selfcheck_visuals/495_selfcheck_overlay.png
496,496.png,496_layer_polygons.json,features/496_features.npz,metadata/496_metadata.json,selfcheck_polygons/496_reconstructed_from_sdf.json,selfcheck_visuals/496_selfcheck_overlay.png
497,497.png,497_layer_polygons.json,features/497_features.npz,metadata/497_metadata.json,selfcheck_polygons/497_reconstructed_from_sdf.json,selfcheck_visuals/497_selfcheck_overlay.png
498,498.png,498_layer_polygons.json,features/498_features.npz,metadata/498_metadata.json,selfcheck_polygons/498_reconstructed_from_sdf.json,selfcheck_visuals/498_selfcheck_overlay.png
499,499.png,499_layer_polygons.json,features/499_features.npz,metadata/499_metadata.json,selfcheck_polygons/499_reconstructed_from_sdf.json,selfcheck_visuals/499_selfcheck_overlay.png
49,49.png,49_layer_polygons.json,features/49_features.npz,metadata/49_metadata.json,selfcheck_polygons/49_reconstructed_from_sdf.json,selfcheck_visuals/49_selfcheck_overlay.png
4,4.png,4_layer_polygons.json,features/4_features.npz,metadata/4_metadata.json,selfcheck_polygons/4_reconstructed_from_sdf.json,selfcheck_visuals/4_selfcheck_overlay.png
500,500.png,500_layer_polygons.json,features/500_features.npz,metadata/500_metadata.json,selfcheck_polygons/500_reconstructed_from_sdf.json,selfcheck_visuals/500_selfcheck_overlay.png
501,501.png,501_layer_polygons.json,features/501_features.npz,metadata/501_metadata.json,selfcheck_polygons/501_reconstructed_from_sdf.json,selfcheck_visuals/501_selfcheck_overlay.png
502,502.png,502_layer_polygons.json,features/502_features.npz,metadata/502_metadata.json,selfcheck_polygons/502_reconstructed_from_sdf.json,selfcheck_visuals/502_selfcheck_overlay.png
503,503.png,503_layer_polygons.json,features/503_features.npz,metadata/503_metadata.json,selfcheck_polygons/503_reconstructed_from_sdf.json,selfcheck_visuals/503_selfcheck_overlay.png
504,504.png,504_layer_polygons.json,features/504_features.npz,metadata/504_metadata.json,selfcheck_polygons/504_reconstructed_from_sdf.json,selfcheck_visuals/504_selfcheck_overlay.png
505,505.png,505_layer_polygons.json,features/505_features.npz,metadata/505_metadata.json,selfcheck_polygons/505_reconstructed_from_sdf.json,selfcheck_visuals/505_selfcheck_overlay.png
506,506.png,506_layer_polygons.json,features/506_features.npz,metadata/506_metadata.json,selfcheck_polygons/506_reconstructed_from_sdf.json,selfcheck_visuals/506_selfcheck_overlay.png
507,507.png,507_layer_polygons.json,features/507_features.npz,metadata/507_metadata.json,selfcheck_polygons/507_reconstructed_from_sdf.json,selfcheck_visuals/507_selfcheck_overlay.png
508,508.png,508_layer_polygons.json,features/508_features.npz,metadata/508_metadata.json,selfcheck_polygons/508_reconstructed_from_sdf.json,selfcheck_visuals/508_selfcheck_overlay.png
509,509.png,509_layer_polygons.json,features/509_features.npz,metadata/509_metadata.json,selfcheck_polygons/509_reconstructed_from_sdf.json,selfcheck_visuals/509_selfcheck_overlay.png
50,50.png,50_layer_polygons.json,features/50_features.npz,metadata/50_metadata.json,selfcheck_polygons/50_reconstructed_from_sdf.json,selfcheck_visuals/50_selfcheck_overlay.png
510,510.png,510_layer_polygons.json,features/510_features.npz,metadata/510_metadata.json,selfcheck_polygons/510_reconstructed_from_sdf.json,selfcheck_visuals/510_selfcheck_overlay.png
511,511.png,511_layer_polygons.json,features/511_features.npz,metadata/511_metadata.json,selfcheck_polygons/511_reconstructed_from_sdf.json,selfcheck_visuals/511_selfcheck_overlay.png
512,512.png,512_layer_polygons.json,features/512_features.npz,metadata/512_metadata.json,selfcheck_polygons/512_reconstructed_from_sdf.json,selfcheck_visuals/512_selfcheck_overlay.png
513,513.png,513_layer_polygons.json,features/513_features.npz,metadata/513_metadata.json,selfcheck_polygons/513_reconstructed_from_sdf.json,selfcheck_visuals/513_selfcheck_overlay.png
514,514.png,514_layer_polygons.json,features/514_features.npz,metadata/514_metadata.json,selfcheck_polygons/514_reconstructed_from_sdf.json,selfcheck_visuals/514_selfcheck_overlay.png
515,515.png,515_layer_polygons.json,features/515_features.npz,metadata/515_metadata.json,selfcheck_polygons/515_reconstructed_from_sdf.json,selfcheck_visuals/515_selfcheck_overlay.png
516,516.png,516_layer_polygons.json,features/516_features.npz,metadata/516_metadata.json,selfcheck_polygons/516_reconstructed_from_sdf.json,selfcheck_visuals/516_selfcheck_overlay.png
517,517.png,517_layer_polygons.json,features/517_features.npz,metadata/517_metadata.json,selfcheck_polygons/517_reconstructed_from_sdf.json,selfcheck_visuals/517_selfcheck_overlay.png
518,518.png,518_layer_polygons.json,features/518_features.npz,metadata/518_metadata.json,selfcheck_polygons/518_reconstructed_from_sdf.json,selfcheck_visuals/518_selfcheck_overlay.png
519,519.png,519_layer_polygons.json,features/519_features.npz,metadata/519_metadata.json,selfcheck_polygons/519_reconstructed_from_sdf.json,selfcheck_visuals/519_selfcheck_overlay.png
51,51.png,51_layer_polygons.json,features/51_features.npz,metadata/51_metadata.json,selfcheck_polygons/51_reconstructed_from_sdf.json,selfcheck_visuals/51_selfcheck_overlay.png
520,520.png,520_layer_polygons.json,features/520_features.npz,metadata/520_metadata.json,selfcheck_polygons/520_reconstructed_from_sdf.json,selfcheck_visuals/520_selfcheck_overlay.png
521,521.png,521_layer_polygons.json,features/521_features.npz,metadata/521_metadata.json,selfcheck_polygons/521_reconstructed_from_sdf.json,selfcheck_visuals/521_selfcheck_overlay.png
522,522.png,522_layer_polygons.json,features/522_features.npz,metadata/522_metadata.json,selfcheck_polygons/522_reconstructed_from_sdf.json,selfcheck_visuals/522_selfcheck_overlay.png
523,523.png,523_layer_polygons.json,features/523_features.npz,metadata/523_metadata.json,selfcheck_polygons/523_reconstructed_from_sdf.json,selfcheck_visuals/523_selfcheck_overlay.png
524,524.png,524_layer_polygons.json,features/524_features.npz,metadata/524_metadata.json,selfcheck_polygons/524_reconstructed_from_sdf.json,selfcheck_visuals/524_selfcheck_overlay.png
525,525.png,525_layer_polygons.json,features/525_features.npz,metadata/525_metadata.json,selfcheck_polygons/525_reconstructed_from_sdf.json,selfcheck_visuals/525_selfcheck_overlay.png
526,526.png,526_layer_polygons.json,features/526_features.npz,metadata/526_metadata.json,selfcheck_polygons/526_reconstructed_from_sdf.json,selfcheck_visuals/526_selfcheck_overlay.png
527,527.png,527_layer_polygons.json,features/527_features.npz,metadata/527_metadata.json,selfcheck_polygons/527_reconstructed_from_sdf.json,selfcheck_visuals/527_selfcheck_overlay.png
528,528.png,528_layer_polygons.json,features/528_features.npz,metadata/528_metadata.json,selfcheck_polygons/528_reconstructed_from_sdf.json,selfcheck_visuals/528_selfcheck_overlay.png
529,529.png,529_layer_polygons.json,features/529_features.npz,metadata/529_metadata.json,selfcheck_polygons/529_reconstructed_from_sdf.json,selfcheck_visuals/529_selfcheck_overlay.png
52,52.png,52_layer_polygons.json,features/52_features.npz,metadata/52_metadata.json,selfcheck_polygons/52_reconstructed_from_sdf.json,selfcheck_visuals/52_selfcheck_overlay.png
530,530.png,530_layer_polygons.json,features/530_features.npz,metadata/530_metadata.json,selfcheck_polygons/530_reconstructed_from_sdf.json,selfcheck_visuals/530_selfcheck_overlay.png
531,531.png,531_layer_polygons.json,features/531_features.npz,metadata/531_metadata.json,selfcheck_polygons/531_reconstructed_from_sdf.json,selfcheck_visuals/531_selfcheck_overlay.png
532,532.png,532_layer_polygons.json,features/532_features.npz,metadata/532_metadata.json,selfcheck_polygons/532_reconstructed_from_sdf.json,selfcheck_visuals/532_selfcheck_overlay.png
533,533.png,533_layer_polygons.json,features/533_features.npz,metadata/533_metadata.json,selfcheck_polygons/533_reconstructed_from_sdf.json,selfcheck_visuals/533_selfcheck_overlay.png
534,534.png,534_layer_polygons.json,features/534_features.npz,metadata/534_metadata.json,selfcheck_polygons/534_reconstructed_from_sdf.json,selfcheck_visuals/534_selfcheck_overlay.png
535,535.png,535_layer_polygons.json,features/535_features.npz,metadata/535_metadata.json,selfcheck_polygons/535_reconstructed_from_sdf.json,selfcheck_visuals/535_selfcheck_overlay.png
536,536.png,536_layer_polygons.json,features/536_features.npz,metadata/536_metadata.json,selfcheck_polygons/536_reconstructed_from_sdf.json,selfcheck_visuals/536_selfcheck_overlay.png
537,537.png,537_layer_polygons.json,features/537_features.npz,metadata/537_metadata.json,selfcheck_polygons/537_reconstructed_from_sdf.json,selfcheck_visuals/537_selfcheck_overlay.png
538,538.png,538_layer_polygons.json,features/538_features.npz,metadata/538_metadata.json,selfcheck_polygons/538_reconstructed_from_sdf.json,selfcheck_visuals/538_selfcheck_overlay.png
539,539.png,539_layer_polygons.json,features/539_features.npz,metadata/539_metadata.json,selfcheck_polygons/539_reconstructed_from_sdf.json,selfcheck_visuals/539_selfcheck_overlay.png
53,53.png,53_layer_polygons.json,features/53_features.npz,metadata/53_metadata.json,selfcheck_polygons/53_reconstructed_from_sdf.json,selfcheck_visuals/53_selfcheck_overlay.png
540,540.png,540_layer_polygons.json,features/540_features.npz,metadata/540_metadata.json,selfcheck_polygons/540_reconstructed_from_sdf.json,selfcheck_visuals/540_selfcheck_overlay.png
541,541.png,541_layer_polygons.json,features/541_features.npz,metadata/541_metadata.json,selfcheck_polygons/541_reconstructed_from_sdf.json,selfcheck_visuals/541_selfcheck_overlay.png
542,542.png,542_layer_polygons.json,features/542_features.npz,metadata/542_metadata.json,selfcheck_polygons/542_reconstructed_from_sdf.json,selfcheck_visuals/542_selfcheck_overlay.png
543,543.png,543_layer_polygons.json,features/543_features.npz,metadata/543_metadata.json,selfcheck_polygons/543_reconstructed_from_sdf.json,selfcheck_visuals/543_selfcheck_overlay.png
544,544.png,544_layer_polygons.json,features/544_features.npz,metadata/544_metadata.json,selfcheck_polygons/544_reconstructed_from_sdf.json,selfcheck_visuals/544_selfcheck_overlay.png
545,545.png,545_layer_polygons.json,features/545_features.npz,metadata/545_metadata.json,selfcheck_polygons/545_reconstructed_from_sdf.json,selfcheck_visuals/545_selfcheck_overlay.png
546,546.png,546_layer_polygons.json,features/546_features.npz,metadata/546_metadata.json,selfcheck_polygons/546_reconstructed_from_sdf.json,selfcheck_visuals/546_selfcheck_overlay.png
547,547.png,547_layer_polygons.json,features/547_features.npz,metadata/547_metadata.json,selfcheck_polygons/547_reconstructed_from_sdf.json,selfcheck_visuals/547_selfcheck_overlay.png
548,548.png,548_layer_polygons.json,features/548_features.npz,metadata/548_metadata.json,selfcheck_polygons/548_reconstructed_from_sdf.json,selfcheck_visuals/548_selfcheck_overlay.png
549,549.png,549_layer_polygons.json,features/549_features.npz,metadata/549_metadata.json,selfcheck_polygons/549_reconstructed_from_sdf.json,selfcheck_visuals/549_selfcheck_overlay.png
54,54.png,54_layer_polygons.json,features/54_features.npz,metadata/54_metadata.json,selfcheck_polygons/54_reconstructed_from_sdf.json,selfcheck_visuals/54_selfcheck_overlay.png
550,550.png,550_layer_polygons.json,features/550_features.npz,metadata/550_metadata.json,selfcheck_polygons/550_reconstructed_from_sdf.json,selfcheck_visuals/550_selfcheck_overlay.png
551,551.png,551_layer_polygons.json,features/551_features.npz,metadata/551_metadata.json,selfcheck_polygons/551_reconstructed_from_sdf.json,selfcheck_visuals/551_selfcheck_overlay.png
552,552.png,552_layer_polygons.json,features/552_features.npz,metadata/552_metadata.json,selfcheck_polygons/552_reconstructed_from_sdf.json,selfcheck_visuals/552_selfcheck_overlay.png
553,553.png,553_layer_polygons.json,features/553_features.npz,metadata/553_metadata.json,selfcheck_polygons/553_reconstructed_from_sdf.json,selfcheck_visuals/553_selfcheck_overlay.png
554,554.png,554_layer_polygons.json,features/554_features.npz,metadata/554_metadata.json,selfcheck_polygons/554_reconstructed_from_sdf.json,selfcheck_visuals/554_selfcheck_overlay.png
555,555.png,555_layer_polygons.json,features/555_features.npz,metadata/555_metadata.json,selfcheck_polygons/555_reconstructed_from_sdf.json,selfcheck_visuals/555_selfcheck_overlay.png
556,556.png,556_layer_polygons.json,features/556_features.npz,metadata/556_metadata.json,selfcheck_polygons/556_reconstructed_from_sdf.json,selfcheck_visuals/556_selfcheck_overlay.png
557,557.png,557_layer_polygons.json,features/557_features.npz,metadata/557_metadata.json,selfcheck_polygons/557_reconstructed_from_sdf.json,selfcheck_visuals/557_selfcheck_overlay.png
558,558.png,558_layer_polygons.json,features/558_features.npz,metadata/558_metadata.json,selfcheck_polygons/558_reconstructed_from_sdf.json,selfcheck_visuals/558_selfcheck_overlay.png
559,559.png,559_layer_polygons.json,features/559_features.npz,metadata/559_metadata.json,selfcheck_polygons/559_reconstructed_from_sdf.json,selfcheck_visuals/559_selfcheck_overlay.png
55,55.png,55_layer_polygons.json,features/55_features.npz,metadata/55_metadata.json,selfcheck_polygons/55_reconstructed_from_sdf.json,selfcheck_visuals/55_selfcheck_overlay.png
560,560.png,560_layer_polygons.json,features/560_features.npz,metadata/560_metadata.json,selfcheck_polygons/560_reconstructed_from_sdf.json,selfcheck_visuals/560_selfcheck_overlay.png
561,561.png,561_layer_polygons.json,features/561_features.npz,metadata/561_metadata.json,selfcheck_polygons/561_reconstructed_from_sdf.json,selfcheck_visuals/561_selfcheck_overlay.png
562,562.png,562_layer_polygons.json,features/562_features.npz,metadata/562_metadata.json,selfcheck_polygons/562_reconstructed_from_sdf.json,selfcheck_visuals/562_selfcheck_overlay.png
563,563.png,563_layer_polygons.json,features/563_features.npz,metadata/563_metadata.json,selfcheck_polygons/563_reconstructed_from_sdf.json,selfcheck_visuals/563_selfcheck_overlay.png
564,564.png,564_layer_polygons.json,features/564_features.npz,metadata/564_metadata.json,selfcheck_polygons/564_reconstructed_from_sdf.json,selfcheck_visuals/564_selfcheck_overlay.png
565,565.png,565_layer_polygons.json,features/565_features.npz,metadata/565_metadata.json,selfcheck_polygons/565_reconstructed_from_sdf.json,selfcheck_visuals/565_selfcheck_overlay.png
566,566.png,566_layer_polygons.json,features/566_features.npz,metadata/566_metadata.json,selfcheck_polygons/566_reconstructed_from_sdf.json,selfcheck_visuals/566_selfcheck_overlay.png
567,567.png,567_layer_polygons.json,features/567_features.npz,metadata/567_metadata.json,selfcheck_polygons/567_reconstructed_from_sdf.json,selfcheck_visuals/567_selfcheck_overlay.png
568,568.png,568_layer_polygons.json,features/568_features.npz,metadata/568_metadata.json,selfcheck_polygons/568_reconstructed_from_sdf.json,selfcheck_visuals/568_selfcheck_overlay.png
569,569.png,569_layer_polygons.json,features/569_features.npz,metadata/569_metadata.json,selfcheck_polygons/569_reconstructed_from_sdf.json,selfcheck_visuals/569_selfcheck_overlay.png
56,56.png,56_layer_polygons.json,features/56_features.npz,metadata/56_metadata.json,selfcheck_polygons/56_reconstructed_from_sdf.json,selfcheck_visuals/56_selfcheck_overlay.png
570,570.png,570_layer_polygons.json,features/570_features.npz,metadata/570_metadata.json,selfcheck_polygons/570_reconstructed_from_sdf.json,selfcheck_visuals/570_selfcheck_overlay.png
571,571.png,571_layer_polygons.json,features/571_features.npz,metadata/571_metadata.json,selfcheck_polygons/571_reconstructed_from_sdf.json,selfcheck_visuals/571_selfcheck_overlay.png
572,572.png,572_layer_polygons.json,features/572_features.npz,metadata/572_metadata.json,selfcheck_polygons/572_reconstructed_from_sdf.json,selfcheck_visuals/572_selfcheck_overlay.png
573,573.png,573_layer_polygons.json,features/573_features.npz,metadata/573_metadata.json,selfcheck_polygons/573_reconstructed_from_sdf.json,selfcheck_visuals/573_selfcheck_overlay.png
574,574.png,574_layer_polygons.json,features/574_features.npz,metadata/574_metadata.json,selfcheck_polygons/574_reconstructed_from_sdf.json,selfcheck_visuals/574_selfcheck_overlay.png
575,575.png,575_layer_polygons.json,features/575_features.npz,metadata/575_metadata.json,selfcheck_polygons/575_reconstructed_from_sdf.json,selfcheck_visuals/575_selfcheck_overlay.png
576,576.png,576_layer_polygons.json,features/576_features.npz,metadata/576_metadata.json,selfcheck_polygons/576_reconstructed_from_sdf.json,selfcheck_visuals/576_selfcheck_overlay.png
577,577.png,577_layer_polygons.json,features/577_features.npz,metadata/577_metadata.json,selfcheck_polygons/577_reconstructed_from_sdf.json,selfcheck_visuals/577_selfcheck_overlay.png
578,578.png,578_layer_polygons.json,features/578_features.npz,metadata/578_metadata.json,selfcheck_polygons/578_reconstructed_from_sdf.json,selfcheck_visuals/578_selfcheck_overlay.png
579,579.png,579_layer_polygons.json,features/579_features.npz,metadata/579_metadata.json,selfcheck_polygons/579_reconstructed_from_sdf.json,selfcheck_visuals/579_selfcheck_overlay.png
57,57.png,57_layer_polygons.json,features/57_features.npz,metadata/57_metadata.json,selfcheck_polygons/57_reconstructed_from_sdf.json,selfcheck_visuals/57_selfcheck_overlay.png
580,580.png,580_layer_polygons.json,features/580_features.npz,metadata/580_metadata.json,selfcheck_polygons/580_reconstructed_from_sdf.json,selfcheck_visuals/580_selfcheck_overlay.png
581,581.png,581_layer_polygons.json,features/581_features.npz,metadata/581_metadata.json,selfcheck_polygons/581_reconstructed_from_sdf.json,selfcheck_visuals/581_selfcheck_overlay.png
582,582.png,582_layer_polygons.json,features/582_features.npz,metadata/582_metadata.json,selfcheck_polygons/582_reconstructed_from_sdf.json,selfcheck_visuals/582_selfcheck_overlay.png
583,583.png,583_layer_polygons.json,features/583_features.npz,metadata/583_metadata.json,selfcheck_polygons/583_reconstructed_from_sdf.json,selfcheck_visuals/583_selfcheck_overlay.png
584,584.png,584_layer_polygons.json,features/584_features.npz,metadata/584_metadata.json,selfcheck_polygons/584_reconstructed_from_sdf.json,selfcheck_visuals/584_selfcheck_overlay.png
585,585.png,585_layer_polygons.json,features/585_features.npz,metadata/585_metadata.json,selfcheck_polygons/585_reconstructed_from_sdf.json,selfcheck_visuals/585_selfcheck_overlay.png
586,586.png,586_layer_polygons.json,features/586_features.npz,metadata/586_metadata.json,selfcheck_polygons/586_reconstructed_from_sdf.json,selfcheck_visuals/586_selfcheck_overlay.png
587,587.png,587_layer_polygons.json,features/587_features.npz,metadata/587_metadata.json,selfcheck_polygons/587_reconstructed_from_sdf.json,selfcheck_visuals/587_selfcheck_overlay.png
588,588.png,588_layer_polygons.json,features/588_features.npz,metadata/588_metadata.json,selfcheck_polygons/588_reconstructed_from_sdf.json,selfcheck_visuals/588_selfcheck_overlay.png
589,589.png,589_layer_polygons.json,features/589_features.npz,metadata/589_metadata.json,selfcheck_polygons/589_reconstructed_from_sdf.json,selfcheck_visuals/589_selfcheck_overlay.png
58,58.png,58_layer_polygons.json,features/58_features.npz,metadata/58_metadata.json,selfcheck_polygons/58_reconstructed_from_sdf.json,selfcheck_visuals/58_selfcheck_overlay.png
590,590.png,590_layer_polygons.json,features/590_features.npz,metadata/590_metadata.json,selfcheck_polygons/590_reconstructed_from_sdf.json,selfcheck_visuals/590_selfcheck_overlay.png
591,591.png,591_layer_polygons.json,features/591_features.npz,metadata/591_metadata.json,selfcheck_polygons/591_reconstructed_from_sdf.json,selfcheck_visuals/591_selfcheck_overlay.png
592,592.png,592_layer_polygons.json,features/592_features.npz,metadata/592_metadata.json,selfcheck_polygons/592_reconstructed_from_sdf.json,selfcheck_visuals/592_selfcheck_overlay.png
593,593.png,593_layer_polygons.json,features/593_features.npz,metadata/593_metadata.json,selfcheck_polygons/593_reconstructed_from_sdf.json,selfcheck_visuals/593_selfcheck_overlay.png
